# Generated at,,
# UTC+08,,
# Period Selected: Entire Record,,
#,,
# Comment: ,,
# Description: ,,
# Duration: 0:01:00:00,,
# EventType: Maximum,,
# ReportTitle: Daily,,
# TimeStep: Day,,
# Time-Series Identifier:,,
# Serial No. here,,
#,,
# CSV data starts at line 16,,
#,,
Time Stamp,Event Start Time,Maximum
20-09-94 0:00,20-09-94 0:00,0
21-09-94 0:00,21-09-94 0:00,0
22-09-94 0:00,22-09-94 0:00,0
23-09-94 0:00,23-09-94 7:20,0.5
24-09-94 0:00,24-09-94 0:00,0
25-09-94 0:00,25-09-94 0:00,0
26-09-94 0:00,26-09-94 0:00,0
27-09-94 0:00,27-09-94 0:00,0
28-09-94 0:00,28-09-94 0:00,0
29-09-94 0:00,29-09-94 0:00,0
30-09-94 0:00,30-09-94 0:00,0
01-10-94 0:00,01-10-94 19:24,38
02-10-94 0:00,02-10-94 3:49,0.5
03-10-94 0:00,03-10-94 0:00,0
04-10-94 0:00,04-10-94 18:57,17.5
05-10-94 0:00,05-10-94 19:14,5.5
06-10-94 0:00,06-10-94 0:56,1.5
07-10-94 0:00,07-10-94 0:00,0
08-10-94 0:00,08-10-94 0:00,0
09-10-94 0:00,09-10-94 0:00,0
10-10-94 0:00,10-10-94 1:26,3.5
11-10-94 0:00,11-10-94 5:56,6.105742935
12-10-94 0:00,12-10-94 21:11,3
13-10-94 0:00,13-10-94 0:00,0
14-10-94 0:00,14-10-94 0:00,0
15-10-94 0:00,15-10-94 15:57,52
16-10-94 0:00,16-10-94 15:46,12.69201712
17-10-94 0:00,17-10-94 3:53,3.5
18-10-94 0:00,18-10-94 21:14,4
19-10-94 0:00,19-10-94 2:41,0.5
20-10-94 0:00,20-10-94 0:00,0
21-10-94 0:00,21-10-94 7:10,25.82737127
22-10-94 0:00,22-10-94 0:00,0
23-10-94 0:00,23-10-94 0:00,0
24-10-94 0:00,24-10-94 3:49,37
25-10-94 0:00,25-10-94 5:16,0.5
26-10-94 0:00,26-10-94 4:17,0.5
27-10-94 0:00,27-10-94 3:25,17.85210232
28-10-94 0:00,28-10-94 0:00,0
29-10-94 0:00,29-10-94 0:00,0
30-10-94 0:00,30-10-94 0:00,0
31-10-94 0:00,31-10-94 21:03,17
01-11-94 0:00,01-11-94 6:47,0.5
02-11-94 0:00,02-11-94 18:41,6
03-11-94 0:00,03-11-94 6:03,0.5
04-11-94 0:00,04-11-94 0:00,0
05-11-94 0:00,05-11-94 20:30,9.5
06-11-94 0:00,06-11-94 20:19,14.5
07-11-94 0:00,07-11-94 17:46,25.5
08-11-94 0:00,08-11-94 18:14,4
09-11-94 0:00,09-11-94 18:17,9.5
10-11-94 0:00,10-11-94 14:30,1.5
11-11-94 0:00,11-11-94 14:46,22
12-11-94 0:00,12-11-94 0:00,0
13-11-94 0:00,13-11-94 21:09,6
14-11-94 0:00,14-11-94 15:39,15
15-11-94 0:00,15-11-94 18:41,22.28054299
16-11-94 0:00,16-11-94 15:24,4.168995633
17-11-94 0:00,17-11-94 19:24,5.5
18-11-94 0:00,18-11-94 13:12,1
19-11-94 0:00,19-11-94 19:56,4
20-11-94 0:00,20-11-94 0:00,0
21-11-94 0:00,21-11-94 18:28,21.5
22-11-94 0:00,22-11-94 16:20,40.6875
23-11-94 0:00,23-11-94 14:35,1.5
24-11-94 0:00,24-11-94 0:00,0
25-11-94 0:00,25-11-94 21:46,1.5
26-11-94 0:00,26-11-94 21:18,5.5
27-11-94 0:00,27-11-94 0:00,0
28-11-94 0:00,28-11-94 18:10,0.5
29-11-94 0:00,29-11-94 1:27,8.5
30-11-94 0:00,30-11-94 22:00,14
01-12-94 0:00,01-12-94 12:22,1
02-12-94 0:00,02-12-94 0:00,0
03-12-94 0:00,03-12-94 0:00,0
04-12-94 0:00,04-12-94 20:41,6
05-12-94 0:00,05-12-94 20:02,1
06-12-94 0:00,06-12-94 22:08,12.41788618
07-12-94 0:00,07-12-94 2:16,19
08-12-94 0:00,08-12-94 0:00,0
09-12-94 0:00,09-12-94 0:00,0
10-12-94 0:00,10-12-94 0:00,0
11-12-94 0:00,11-12-94 0:00,0
12-12-94 0:00,12-12-94 0:00,0
13-12-94 0:00,13-12-94 0:00,0
14-12-94 0:00,14-12-94 0:00,0
15-12-94 0:00,15-12-94 0:00,0
16-12-94 0:00,16-12-94 16:25,3
17-12-94 0:00,17-12-94 0:00,0
18-12-94 0:00,18-12-94 13:11,15.5
19-12-94 0:00,19-12-94 4:19,0.5
20-12-94 0:00,20-12-94 0:00,0
21-12-94 0:00,21-12-94 0:00,0
22-12-94 0:00,22-12-94 18:39,12.5
23-12-94 0:00,23-12-94 0:00,0
24-12-94 0:00,24-12-94 0:00,0
25-12-94 0:00,25-12-94 0:00,0
26-12-94 0:00,26-12-94 0:00,0
27-12-94 0:00,27-12-94 0:00,0
28-12-94 0:00,28-12-94 16:39,17
29-12-94 0:00,29-12-94 22:46,26.5
30-12-94 0:00,30-12-94 19:24,29.20359281
31-12-94 0:00,31-12-94 14:41,0.5
01-01-95 0:00,01-01-95 21:42,31
02-01-95 0:00,02-01-95 7:33,0.5
03-01-95 0:00,03-01-95 0:00,0
04-01-95 0:00,04-01-95 20:59,3.5
05-01-95 0:00,05-01-95 16:03,8.5
06-01-95 0:00,06-01-95 21:39,25
07-01-95 0:00,07-01-95 4:39,0.5
08-01-95 0:00,08-01-95 0:00,0
09-01-95 0:00,09-01-95 19:59,1
10-01-95 0:00,10-01-95 16:15,10.5
11-01-95 0:00,11-01-95 9:19,15.5
12-01-95 0:00,12-01-95 0:00,0
13-01-95 0:00,13-01-95 0:00,0
14-01-95 0:00,14-01-95 0:00,0
15-01-95 0:00,15-01-95 0:00,0
16-01-95 0:00,16-01-95 0:00,0
17-01-95 0:00,17-01-95 7:44,1
18-01-95 0:00,18-01-95 21:44,1.5
19-01-95 0:00,19-01-95 5:32,5
20-01-95 0:00,20-01-95 0:00,0
21-01-95 0:00,21-01-95 3:56,14.9496208
22-01-95 0:00,22-01-95 5:47,9
23-01-95 0:00,23-01-95 0:00,0
24-01-95 0:00,24-01-95 0:00,0
25-01-95 0:00,25-01-95 0:00,0
26-01-95 0:00,26-01-95 0:00,0
27-01-95 0:00,27-01-95 0:00,0
28-01-95 0:00,28-01-95 0:00,0
29-01-95 0:00,29-01-95 0:00,0
30-01-95 0:00,30-01-95 19:19,5
31-01-95 0:00,31-01-95 17:48,4
01-02-95 0:00,01-02-95 0:00,0
02-02-95 0:00,02-02-95 0:00,0
03-02-95 0:00,03-02-95 0:00,0
04-02-95 0:00,04-02-95 0:00,0
05-02-95 0:00,05-02-95 0:00,0
06-02-95 0:00,06-02-95 0:00,0
07-02-95 0:00,07-02-95 0:00,0
08-02-95 0:00,08-02-95 0:00,0
09-02-95 0:00,09-02-95 0:00,0
10-02-95 0:00,10-02-95 0:00,0
11-02-95 0:00,11-02-95 0:00,0
12-02-95 0:00,12-02-95 0:00,0
13-02-95 0:00,13-02-95 0:00,0
14-02-95 0:00,14-02-95 0:00,0
15-02-95 0:00,15-02-95 0:00,0
16-02-95 0:00,16-02-95 0:00,0
17-02-95 0:00,17-02-95 7:18,8.615874363
18-02-95 0:00,18-02-95 8:26,0.5
19-02-95 0:00,19-02-95 0:00,0
20-02-95 0:00,20-02-95 0:00,0
21-02-95 0:00,21-02-95 22:54,0.5
22-02-95 0:00,22-02-95 14:18,5.5
23-02-95 0:00,23-02-95 18:45,0.5
24-02-95 0:00,24-02-95 17:21,4.5
25-02-95 0:00,25-02-95 17:08,10
26-02-95 0:00,26-02-95 0:00,0
27-02-95 0:00,27-02-95 0:00,0
28-02-95 0:00,28-02-95 0:00,0
01-03-95 0:00,01-03-95 0:00,0
02-03-95 0:00,02-03-95 0:00,0
03-03-95 0:00,03-03-95 0:20,0.5
04-03-95 0:00,04-03-95 18:02,10.5
05-03-95 0:00,05-03-95 10:35,2.020901656
06-03-95 0:00,06-03-95 0:00,0
07-03-95 0:00,07-03-95 0:00,0
08-03-95 0:00,08-03-95 0:00,0
09-03-95 0:00,09-03-95 0:00,0
10-03-95 0:00,10-03-95 0:00,0
11-03-95 0:00,11-03-95 0:00,0
12-03-95 0:00,12-03-95 3:35,14.29545455
13-03-95 0:00,13-03-95 0:00,0
14-03-95 0:00,14-03-95 0:00,0
15-03-95 0:00,15-03-95 0:00,0
16-03-95 0:00,16-03-95 0:00,0
17-03-95 0:00,17-03-95 0:00,0
18-03-95 0:00,18-03-95 18:05,9
19-03-95 0:00,19-03-95 0:00,0
20-03-95 0:00,20-03-95 0:00,0
21-03-95 0:00,21-03-95 0:00,0
22-03-95 0:00,22-03-95 0:00,0
23-03-95 0:00,23-03-95 22:47,2.5
24-03-95 0:00,24-03-95 2:51,0.5
25-03-95 0:00,25-03-95 10:49,1
26-03-95 0:00,26-03-95 1:11,0.5
27-03-95 0:00,27-03-95 3:05,12.66592428
28-03-95 0:00,28-03-95 0:00,0
29-03-95 0:00,29-03-95 0:00,0
30-03-95 0:00,30-03-95 0:00,0
31-03-95 0:00,31-03-95 0:00,0
01-04-95 0:00,01-04-95 0:00,0
02-04-95 0:00,02-04-95 0:00,0
03-04-95 0:00,03-04-95 2:58,10.5
04-04-95 0:00,04-04-95 0:00,0
05-04-95 0:00,05-04-95 19:56,0.5
06-04-95 0:00,06-04-95 17:27,4
07-04-95 0:00,07-04-95 18:14,19.62213499
08-04-95 0:00,08-04-95 0:00,0
09-04-95 0:00,09-04-95 0:00,0
10-04-95 0:00,10-04-95 0:00,0
11-04-95 0:00,11-04-95 0:00,0
12-04-95 0:00,12-04-95 0:00,0
13-04-95 0:00,13-04-95 6:40,30.47159091
14-04-95 0:00,14-04-95 0:00,0
15-04-95 0:00,15-04-95 0:00,0
16-04-95 0:00,16-04-95 0:00,0
17-04-95 0:00,17-04-95 0:00,0
18-04-95 0:00,18-04-95 0:00,0
19-04-95 0:00,19-04-95 0:00,0
20-04-95 0:00,20-04-95 7:00,15
21-04-95 0:00,21-04-95 0:00,0
22-04-95 0:00,22-04-95 0:00,0
23-04-95 0:00,23-04-95 7:00,27.5
24-04-95 0:00,24-04-95 0:00,0
25-04-95 0:00,25-04-95 7:00,3
26-04-95 0:00,26-04-95 7:00,1
27-04-95 0:00,27-04-95 7:00,11.5
28-04-95 0:00,28-04-95 0:00,0
29-04-95 0:00,29-04-95 7:00,5
30-04-95 0:00,30-04-95 7:00,17
01-05-95 0:00,01-05-95 0:00,0
02-05-95 0:00,02-05-95 7:00,3.5
03-05-95 0:00,03-05-95 7:00,4
04-05-95 0:00,04-05-95 0:00,0
05-05-95 0:00,05-05-95 0:00,0
06-05-95 0:00,06-05-95 0:00,0
07-05-95 0:00,07-05-95 7:00,13
08-05-95 0:00,08-05-95 7:00,17
09-05-95 0:00,09-05-95 7:00,7
10-05-95 0:00,10-05-95 0:00,0
11-05-95 0:00,11-05-95 0:00,0
12-05-95 0:00,12-05-95 0:00,0
13-05-95 0:00,13-05-95 0:00,0
14-05-95 0:00,14-05-95 0:00,0
15-05-95 0:00,15-05-95 0:00,0
16-05-95 0:00,16-05-95 0:00,0
17-05-95 0:00,17-05-95 0:00,0
18-05-95 0:00,18-05-95 0:00,0
19-05-95 0:00,19-05-95 0:00,0
20-05-95 0:00,20-05-95 15:00,0.031432263
21-05-95 0:00,21-05-95 6:00,0.528280306
22-05-95 0:00,22-05-95 0:00,0
23-05-95 0:00,23-05-95 0:00,0
24-05-95 0:00,24-05-95 5:44,1.5
25-05-95 0:00,25-05-95 23:41,1.5
26-05-95 0:00,26-05-95 0:00,1.5
27-05-95 0:00,27-05-95 20:17,57.38206388
28-05-95 0:00,28-05-95 0:00,0.5
29-05-95 0:00,29-05-95 4:53,19.5
30-05-95 0:00,30-05-95 0:00,0
31-05-95 0:00,31-05-95 0:00,0
01-06-95 0:00,01-06-95 0:00,0
02-06-95 0:00,02-06-95 18:06,1
03-06-95 0:00,03-06-95 3:30,0.5
04-06-95 0:00,04-06-95 0:00,0
05-06-95 0:00,05-06-95 3:47,41.25552825
06-06-95 0:00,06-06-95 0:00,0
07-06-95 0:00,07-06-95 0:00,0
08-06-95 0:00,08-06-95 0:00,0
09-06-95 0:00,09-06-95 0:00,0
10-06-95 0:00,10-06-95 0:00,0
11-06-95 0:00,11-06-95 0:00,0
12-06-95 0:00,12-06-95 23:38,0.5
13-06-95 0:00,13-06-95 0:00,0.5
14-06-95 0:00,14-06-95 0:00,0
15-06-95 0:00,15-06-95 8:09,0.5
16-06-95 0:00,16-06-95 0:00,0
17-06-95 0:00,17-06-95 22:48,28
18-06-95 0:00,18-06-95 0:00,0.5
19-06-95 0:00,19-06-95 0:00,0
20-06-95 0:00,20-06-95 0:00,0
21-06-95 0:00,21-06-95 3:02,0.5
22-06-95 0:00,22-06-95 22:08,13.25206612
23-06-95 0:00,23-06-95 0:00,0.763854489
24-06-95 0:00,24-06-95 0:00,0
25-06-95 0:00,25-06-95 0:00,0
26-06-95 0:00,26-06-95 0:00,0
27-06-95 0:00,27-06-95 0:00,0
28-06-95 0:00,28-06-95 7:18,2
29-06-95 0:00,29-06-95 0:00,0
30-06-95 0:00,30-06-95 0:00,0
01-07-95 0:00,01-07-95 0:00,0
02-07-95 0:00,02-07-95 0:00,0
03-07-95 0:00,03-07-95 0:00,0
04-07-95 0:00,04-07-95 1:48,5
05-07-95 0:00,05-07-95 0:00,0
06-07-95 0:00,06-07-95 0:00,0
07-07-95 0:00,07-07-95 0:00,0
08-07-95 0:00,08-07-95 0:00,0
09-07-95 0:00,09-07-95 0:00,0
10-07-95 0:00,10-07-95 0:00,0
11-07-95 0:00,11-07-95 0:00,0
12-07-95 0:00,12-07-95 0:00,0
13-07-95 0:00,13-07-95 0:00,0
14-07-95 0:00,14-07-95 0:00,0
15-07-95 0:00,15-07-95 0:00,0
16-07-95 0:00,16-07-95 0:00,0
17-07-95 0:00,17-07-95 0:00,0
18-07-95 0:00,18-07-95 4:35,18.5
19-07-95 0:00,19-07-95 0:00,0
20-07-95 0:00,20-07-95 0:00,0
21-07-95 0:00,21-07-95 0:00,0
22-07-95 0:00,22-07-95 0:00,0
23-07-95 0:00,23-07-95 0:00,0
24-07-95 0:00,24-07-95 4:09,2
25-07-95 0:00,25-07-95 0:00,0
26-07-95 0:00,26-07-95 0:00,0
27-07-95 0:00,27-07-95 6:36,9.5
28-07-95 0:00,28-07-95 0:00,0
29-07-95 0:00,29-07-95 0:00,0
30-07-95 0:00,30-07-95 0:00,0
31-07-95 0:00,31-07-95 0:00,0
01-08-95 0:00,01-08-95 22:35,1.5
02-08-95 0:00,02-08-95 14:31,14
03-08-95 0:00,03-08-95 10:02,0.5
04-08-95 0:00,04-08-95 0:00,0
05-08-95 0:00,05-08-95 0:00,0
06-08-95 0:00,06-08-95 13:20,2.5
07-08-95 0:00,07-08-95 7:16,0.5
08-08-95 0:00,08-08-95 12:58,33.62538226
09-08-95 0:00,09-08-95 7:29,0.5
10-08-95 0:00,10-08-95 22:51,1
11-08-95 0:00,11-08-95 2:25,1.5
12-08-95 0:00,12-08-95 8:58,0.5
13-08-95 0:00,13-08-95 19:53,0.5
14-08-95 0:00,14-08-95 7:18,0.5
15-08-95 0:00,15-08-95 18:58,2.5
16-08-95 0:00,16-08-95 7:23,0.5
17-08-95 0:00,17-08-95 0:00,0.5
18-08-95 0:00,18-08-95 10:37,0.5
19-08-95 0:00,19-08-95 0:00,0
20-08-95 0:00,20-08-95 23:40,2.5
21-08-95 0:00,21-08-95 1:37,2.647435897
22-08-95 0:00,22-08-95 0:00,0
23-08-95 0:00,23-08-95 0:47,4.5
24-08-95 0:00,24-08-95 0:00,0
25-08-95 0:00,25-08-95 0:00,0
26-08-95 0:00,26-08-95 0:00,0
27-08-95 0:00,27-08-95 0:00,0
28-08-95 0:00,28-08-95 0:00,0
29-08-95 0:00,29-08-95 0:00,0
30-08-95 0:00,30-08-95 0:00,0
31-08-95 0:00,31-08-95 0:00,0
01-09-95 0:00,01-09-95 0:00,0
02-09-95 0:00,02-09-95 0:00,0
03-09-95 0:00,03-09-95 0:00,0
04-09-95 0:00,04-09-95 0:00,0
05-09-95 0:00,05-09-95 0:00,0
06-09-95 0:00,06-09-95 23:18,1
07-09-95 0:00,07-09-95 0:00,1
08-09-95 0:00,08-09-95 4:56,2.5
09-09-95 0:00,09-09-95 0:00,0
10-09-95 0:00,10-09-95 5:50,17.5
11-09-95 0:00,11-09-95 0:00,0
12-09-95 0:00,12-09-95 0:00,0
13-09-95 0:00,13-09-95 0:00,0
14-09-95 0:00,14-09-95 23:56,8.5
15-09-95 0:00,15-09-95 0:32,13.1515062
16-09-95 0:00,16-09-95 0:00,0
17-09-95 0:00,17-09-95 10:08,2
18-09-95 0:00,18-09-95 11:20,5.875249501
19-09-95 0:00,19-09-95 0:00,0
20-09-95 0:00,20-09-95 0:00,0
21-09-95 0:00,21-09-95 0:00,0
22-09-95 0:00,22-09-95 12:07,2.5
23-09-95 0:00,23-09-95 3:44,0.5
24-09-95 0:00,24-09-95 7:12,1.505653052
25-09-95 0:00,25-09-95 20:27,4
26-09-95 0:00,26-09-95 22:36,22.5
27-09-95 0:00,27-09-95 2:15,4
28-09-95 0:00,28-09-95 0:00,0
29-09-95 0:00,29-09-95 0:00,0
30-09-95 0:00,30-09-95 0:00,0
01-10-95 0:00,01-10-95 0:00,0
02-10-95 0:00,02-10-95 0:00,0
03-10-95 0:00,03-10-95 0:00,0
04-10-95 0:00,04-10-95 0:00,0
05-10-95 0:00,05-10-95 0:00,0
06-10-95 0:00,06-10-95 0:00,0
07-10-95 0:00,07-10-95 0:00,0
08-10-95 0:00,08-10-95 0:00,0
09-10-95 0:00,09-10-95 0:00,0
10-10-95 0:00,10-10-95 7:00,27
11-10-95 0:00,11-10-95 0:00,0
12-10-95 0:00,12-10-95 0:00,0
13-10-95 0:00,13-10-95 0:00,0
14-10-95 0:00,14-10-95 0:00,0
15-10-95 0:00,15-10-95 7:00,10.5
16-10-95 0:00,16-10-95 7:00,12
17-10-95 0:00,17-10-95 0:00,0
18-10-95 0:00,18-10-95 0:00,0
19-10-95 0:00,19-10-95 7:00,87
20-10-95 0:00,20-10-95 7:00,21.5
21-10-95 0:00,21-10-95 0:00,0
22-10-95 0:00,22-10-95 7:00,5
23-10-95 0:00,23-10-95 7:00,7.5
24-10-95 0:00,24-10-95 0:00,0
25-10-95 0:00,25-10-95 0:00,0
26-10-95 0:00,26-10-95 7:00,2
27-10-95 0:00,27-10-95 7:00,1.5
28-10-95 0:00,28-10-95 7:00,1
29-10-95 0:00,29-10-95 7:00,6
30-10-95 0:00,30-10-95 7:00,40.5
31-10-95 0:00,31-10-95 0:00,0
01-11-95 0:00,01-11-95 0:00,0
02-11-95 0:00,02-11-95 7:00,52
03-11-95 0:00,03-11-95 0:00,0
04-11-95 0:00,04-11-95 0:00,0
05-11-95 0:00,05-11-95 0:00,0
06-11-95 0:00,06-11-95 7:00,10
07-11-95 0:00,07-11-95 7:00,21.5
08-11-95 0:00,08-11-95 7:00,8.5
09-11-95 0:00,09-11-95 7:00,1.5
10-11-95 0:00,10-11-95 0:00,0
11-11-95 0:00,11-11-95 0:00,0
12-11-95 0:00,12-11-95 0:00,0
13-11-95 0:00,13-11-95 0:00,0
14-11-95 0:00,14-11-95 4:30,1
15-11-95 0:00,15-11-95 16:07,0.5
16-11-95 0:00,16-11-95 14:01,4
17-11-95 0:00,17-11-95 22:19,1.035675547
18-11-95 0:00,18-11-95 23:47,4.5
19-11-95 0:00,19-11-95 3:41,6.803030303
20-11-95 0:00,20-11-95 0:00,0
21-11-95 0:00,21-11-95 0:00,0
22-11-95 0:00,22-11-95 0:00,0
23-11-95 0:00,23-11-95 0:00,0
24-11-95 0:00,24-11-95 19:33,6.5
25-11-95 0:00,25-11-95 6:30,0.5
26-11-95 0:00,26-11-95 0:00,0
27-11-95 0:00,27-11-95 0:00,0
28-11-95 0:00,28-11-95 0:00,0
29-11-95 0:00,29-11-95 20:40,0.5
30-11-95 0:00,30-11-95 0:00,0
01-12-95 0:00,01-12-95 0:00,0
02-12-95 0:00,02-12-95 22:31,1
03-12-95 0:00,03-12-95 16:43,22.2253937
04-12-95 0:00,04-12-95 14:25,2
05-12-95 0:00,05-12-95 0:55,1
06-12-95 0:00,06-12-95 2:47,0.5
07-12-95 0:00,07-12-95 0:00,0
08-12-95 0:00,08-12-95 2:33,4.5
09-12-95 0:00,09-12-95 5:33,4
10-12-95 0:00,10-12-95 4:41,12.16612378
11-12-95 0:00,11-12-95 0:00,0
12-12-95 0:00,12-12-95 0:00,0
13-12-95 0:00,13-12-95 0:00,0
14-12-95 0:00,14-12-95 0:00,0
15-12-95 0:00,15-12-95 0:00,0
16-12-95 0:00,16-12-95 0:00,0
17-12-95 0:00,17-12-95 0:00,0
18-12-95 0:00,18-12-95 17:08,50
19-12-95 0:00,19-12-95 7:13,0.5
20-12-95 0:00,20-12-95 20:35,0.5
21-12-95 0:00,21-12-95 13:22,21.5
22-12-95 0:00,22-12-95 15:16,25.98022599
23-12-95 0:00,23-12-95 17:58,7
24-12-95 0:00,24-12-95 21:57,6.350262697
25-12-95 0:00,25-12-95 18:24,4
26-12-95 0:00,26-12-95 10:58,3
27-12-95 0:00,27-12-95 17:11,4
28-12-95 0:00,28-12-95 23:39,0.5
29-12-95 0:00,29-12-95 21:43,4
30-12-95 0:00,30-12-95 0:00,0
31-12-95 0:00,31-12-95 1:37,11
01-01-96 0:00,01-01-96 1:46,3
02-01-96 0:00,02-01-96 0:00,0
03-01-96 0:00,03-01-96 0:00,0
04-01-96 0:00,04-01-96 0:00,0
05-01-96 0:00,05-01-96 0:00,0
06-01-96 0:00,06-01-96 0:00,0
07-01-96 0:00,07-01-96 0:00,0
08-01-96 0:00,08-01-96 0:00,0
09-01-96 0:00,09-01-96 22:24,16.5
10-01-96 0:00,10-01-96 19:41,46.5
11-01-96 0:00,11-01-96 0:00,0
12-01-96 0:00,12-01-96 18:20,3
13-01-96 0:00,13-01-96 0:00,0
14-01-96 0:00,14-01-96 0:00,0
15-01-96 0:00,15-01-96 0:00,0
16-01-96 0:00,16-01-96 0:00,0
17-01-96 0:00,17-01-96 0:00,0
18-01-96 0:00,18-01-96 0:00,0
19-01-96 0:00,19-01-96 0:00,0
20-01-96 0:00,20-01-96 23:59,49.80244798
21-01-96 0:00,21-01-96 0:03,55.34146341
22-01-96 0:00,22-01-96 0:00,0
23-01-96 0:00,23-01-96 0:00,0
24-01-96 0:00,24-01-96 0:00,0
25-01-96 0:00,25-01-96 0:00,0
26-01-96 0:00,26-01-96 0:00,0
27-01-96 0:00,27-01-96 0:00,0
28-01-96 0:00,28-01-96 0:00,0
29-01-96 0:00,29-01-96 17:58,1
30-01-96 0:00,30-01-96 0:00,0
31-01-96 0:00,31-01-96 21:02,46.5
01-02-96 0:00,01-02-96 15:38,2.5
02-02-96 0:00,02-02-96 18:55,21
03-02-96 0:00,03-02-96 0:00,0
04-02-96 0:00,04-02-96 4:10,14
05-02-96 0:00,05-02-96 23:33,21
06-02-96 0:00,06-02-96 0:00,21
07-02-96 0:00,07-02-96 0:00,0
08-02-96 0:00,08-02-96 0:00,0
09-02-96 0:00,09-02-96 0:00,0
10-02-96 0:00,10-02-96 0:00,0
11-02-96 0:00,11-02-96 0:00,0
12-02-96 0:00,12-02-96 0:00,0
13-02-96 0:00,13-02-96 0:00,0
14-02-96 0:00,14-02-96 0:00,0
15-02-96 0:00,15-02-96 0:00,0
16-02-96 0:00,16-02-96 7:00,4.5
17-02-96 0:00,17-02-96 0:00,0
18-02-96 0:00,18-02-96 0:00,0
19-02-96 0:00,19-02-96 0:00,0
20-02-96 0:00,20-02-96 0:00,0
21-02-96 0:00,21-02-96 0:00,0
22-02-96 0:00,22-02-96 0:00,0
23-02-96 0:00,23-02-96 0:00,0
24-02-96 0:00,24-02-96 0:00,0
25-02-96 0:00,25-02-96 0:00,0
26-02-96 0:00,26-02-96 0:00,0
27-02-96 0:00,27-02-96 0:00,0
28-02-96 0:00,28-02-96 0:00,0
29-02-96 0:00,29-02-96 0:00,0
01-03-96 0:00,01-03-96 0:00,0
02-03-96 0:00,02-03-96 0:00,0
03-03-96 0:00,03-03-96 0:00,0
04-03-96 0:00,04-03-96 0:00,0
05-03-96 0:00,05-03-96 0:00,0
06-03-96 0:00,06-03-96 0:00,0
07-03-96 0:00,07-03-96 0:00,0
08-03-96 0:00,08-03-96 0:00,0
09-03-96 0:00,09-03-96 0:00,0
10-03-96 0:00,10-03-96 0:00,0
11-03-96 0:00,11-03-96 0:00,0
12-03-96 0:00,12-03-96 0:00,0
13-03-96 0:00,13-03-96 0:00,0
14-03-96 0:00,14-03-96 0:00,0
15-03-96 0:00,15-03-96 0:00,0
16-03-96 0:00,16-03-96 0:00,0
17-03-96 0:00,17-03-96 7:00,9.5
18-03-96 0:00,18-03-96 0:00,0
19-03-96 0:00,19-03-96 7:00,5
20-03-96 0:00,20-03-96 0:00,0
21-03-96 0:00,21-03-96 7:00,53
22-03-96 0:00,22-03-96 0:00,0
23-03-96 0:00,23-03-96 0:00,0
24-03-96 0:00,24-03-96 7:00,18.5
25-03-96 0:00,25-03-96 0:00,0
26-03-96 0:00,26-03-96 0:00,0
27-03-96 0:00,27-03-96 0:00,0
28-03-96 0:00,28-03-96 0:00,0
29-03-96 0:00,29-03-96 0:00,0
30-03-96 0:00,30-03-96 0:00,0
31-03-96 0:00,31-03-96 0:00,0
01-04-96 0:00,01-04-96 0:00,0
02-04-96 0:00,02-04-96 17:39,13.23406235
03-04-96 0:00,03-04-96 0:00,0
04-04-96 0:00,04-04-96 13:57,4
05-04-96 0:00,05-04-96 14:51,10
06-04-96 0:00,06-04-96 15:02,16
07-04-96 0:00,07-04-96 0:00,0
08-04-96 0:00,08-04-96 0:00,0
09-04-96 0:00,09-04-96 0:00,0
10-04-96 0:00,10-04-96 0:00,0
11-04-96 0:00,11-04-96 14:47,6.5
12-04-96 0:00,12-04-96 16:45,8.548420401
13-04-96 0:00,13-04-96 0:00,0
14-04-96 0:00,14-04-96 19:33,45.03272147
15-04-96 0:00,15-04-96 0:00,0
16-04-96 0:00,16-04-96 12:38,0.5
17-04-96 0:00,17-04-96 15:07,12
18-04-96 0:00,18-04-96 18:44,16.70753065
19-04-96 0:00,19-04-96 15:29,13.81957774
20-04-96 0:00,20-04-96 20:24,1.5
21-04-96 0:00,21-04-96 17:08,1.5
22-04-96 0:00,22-04-96 0:00,0
23-04-96 0:00,23-04-96 3:19,6.292331221
24-04-96 0:00,24-04-96 0:00,0
25-04-96 0:00,25-04-96 0:00,0
26-04-96 0:00,26-04-96 17:10,2.5
27-04-96 0:00,27-04-96 7:10,30.27353267
28-04-96 0:00,28-04-96 0:00,0
29-04-96 0:00,29-04-96 0:00,0
30-04-96 0:00,30-04-96 0:00,0
01-05-96 0:00,01-05-96 3:16,55.5
02-05-96 0:00,02-05-96 0:00,0
03-05-96 0:00,03-05-96 0:00,0
04-05-96 0:00,04-05-96 0:00,0
05-05-96 0:00,05-05-96 0:00,0
06-05-96 0:00,06-05-96 5:27,33.5
07-05-96 0:00,07-05-96 0:00,0
08-05-96 0:00,08-05-96 0:00,0
09-05-96 0:00,09-05-96 0:00,0
10-05-96 0:00,10-05-96 10:36,36
11-05-96 0:00,11-05-96 0:00,0
12-05-96 0:00,12-05-96 0:00,0
13-05-96 0:00,13-05-96 0:00,0
14-05-96 0:00,14-05-96 5:36,2
15-05-96 0:00,15-05-96 22:38,0.5
16-05-96 0:00,16-05-96 0:00,0
17-05-96 0:00,17-05-96 0:00,0
18-05-96 0:00,18-05-96 0:00,0
19-05-96 0:00,19-05-96 0:00,0
20-05-96 0:00,20-05-96 0:00,0
21-05-96 0:00,21-05-96 0:00,0
